"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶",FALSE,0,NA,2017-08-01 20:23:33,FALSE,NA,"892480946150281216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zaeensaadl",85,TRUE,FALSE,NA,NA
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶",FALSE,0,NA,2017-08-01 20:23:29,FALSE,NA,"892480927485579264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dalraquintana",85,TRUE,FALSE,NA,NA
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶",FALSE,0,NA,2017-08-01 20:23:14,FALSE,NA,"892480863686074368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xpretty_0dd",85,TRUE,FALSE,NA,NA
"$AAPL Annoucing #Earnings #AfterMarket
#stocks #trading #investing",FALSE,0,NA,2017-08-01 20:23:13,FALSE,NA,"892480860162859013",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TopTickrs",0,FALSE,FALSE,NA,NA
"RT @barna_erom: Algos waiting on that $AAPL report https://t.co/eJUw1NT5TS",FALSE,0,NA,2017-08-01 20:23:12,FALSE,NA,"892480858103435264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarrieNJ",2,TRUE,FALSE,NA,NA
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶",FALSE,0,NA,2017-08-01 20:23:09,FALSE,NA,"892480845482774528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrsBr0ony",85,TRUE,FALSE,NA,NA
"RT cheddar ""RT lisahopeking: Best part of $aapl earnings is watching people wait for aapl earnings""",FALSE,2,NA,2017-08-01 20:23:08,FALSE,NA,"892480840558669828",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","SykesFanClub",1,FALSE,FALSE,NA,NA
"RT @JeffMacke: $AAPL This is the least important Apple quarter since the release of the iPhone.",FALSE,0,NA,2017-08-01 20:23:02,FALSE,NA,"892480813761273858",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IndexModel",2,TRUE,FALSE,NA,NA
"RT @grampa7: Just waiting for $AAPL earnings to come out https://t.co/dI9E0HeJyz",FALSE,0,NA,2017-08-01 20:22:55,FALSE,NA,"892480787710435329",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarrieNJ",5,TRUE,FALSE,NA,NA
"$AAPL hold sax solo music‚Ä¶ https://t.co/EggaSDMroT",FALSE,5,"JeffMacke",2017-08-01 20:22:45,FALSE,"892210351139246080","892480742092972032","24410456","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","JeffMacke",0,FALSE,FALSE,NA,NA
"RT @lisahopeking: Best part of $aapl earnings is watching people wait for aapl earnings",FALSE,0,NA,2017-08-01 20:22:23,FALSE,NA,"892480650514755584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RobShallTweet",7,TRUE,FALSE,NA,NA
"RT @grampa7: Just waiting for $AAPL earnings to come out https://t.co/dI9E0HeJyz",FALSE,0,NA,2017-08-01 20:22:19,FALSE,NA,"892480635305996289",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ARepublic",5,TRUE,FALSE,NA,NA
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶",FALSE,0,NA,2017-08-01 20:22:16,FALSE,NA,"892480624057090048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Candee_vlgnais",85,TRUE,FALSE,NA,NA
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶",FALSE,0,NA,2017-08-01 20:22:15,FALSE,NA,"892480617677557761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asd3953788",85,TRUE,FALSE,NA,NA
"$AAPL Apple Inc. Earnings Live Coverage -
 Join us now! https://t.co/wSVlUho7Ko",FALSE,0,NA,2017-08-01 20:22:09,FALSE,NA,"892480594667548672",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","LearnBonds",0,FALSE,FALSE,NA,NA
"RT @_davidelman: $AAPL is set to trot out earnings, and @EricJhonsa is ready to take a bite or two @TheStreet. Join him! https://t.co/TFzPZ‚Ä¶",FALSE,0,NA,2017-08-01 20:22:09,FALSE,NA,"892480591630745601",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","EricJhonsa",1,TRUE,FALSE,NA,NA
"RT @lisahopeking: Best part of $aapl earnings is watching people wait for aapl earnings",FALSE,0,NA,2017-08-01 20:22:03,FALSE,NA,"892480567245197312",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","ziromr",7,TRUE,FALSE,NA,NA
"RT @lisahopeking: Best part of $aapl earnings is watching people wait for aapl earnings",FALSE,0,NA,2017-08-01 20:21:59,FALSE,NA,"892480550619021312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cheddar",7,TRUE,FALSE,NA,NA
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶",FALSE,0,NA,2017-08-01 20:21:53,FALSE,NA,"892480525310603265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NadlaSaccardi",85,TRUE,FALSE,NA,NA
"$AAPL is set to trot out earnings, and @EricJhonsa is ready to take a bite or two @TheStreet. Join him! https://t.co/TFzPZbeIV7",FALSE,1,NA,2017-08-01 20:21:50,FALSE,NA,"892480512211734530",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_davidelman",1,FALSE,FALSE,NA,NA
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶",FALSE,0,NA,2017-08-01 20:21:47,FALSE,NA,"892480500790681602",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andy_rth0mas",85,TRUE,FALSE,NA,NA
"RT @StockTwits: Ì†ΩÌ∫® GET READY Ì†ΩÌ∫®

Apple earnings at 4:30 PM ET today. Here's every $AAPL earnings report (EPS and Revenue) since 2010 https://‚Ä¶",FALSE,0,NA,2017-08-01 20:21:45,FALSE,NA,"892480492217487360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarioMartinezII",26,TRUE,FALSE,NA,NA
"RT @lisahopeking: Best part of $aapl earnings is watching people wait for aapl earnings",FALSE,0,NA,2017-08-01 20:21:43,FALSE,NA,"892480482205716480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","adjain71",7,TRUE,FALSE,NA,NA
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶",FALSE,0,NA,2017-08-01 20:21:42,FALSE,NA,"892480479194173441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jar0ooood",85,TRUE,FALSE,NA,NA
"RT @grampa7: Just waiting for $AAPL earnings to come out https://t.co/dI9E0HeJyz",FALSE,0,NA,2017-08-01 20:21:39,FALSE,NA,"892480469048188928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","adjain71",5,TRUE,FALSE,NA,NA
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶",FALSE,0,NA,2017-08-01 20:21:29,FALSE,NA,"892480427239383040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlongCameJackle",85,TRUE,FALSE,NA,NA
"RT @barna_erom: Algos waiting on that $AAPL report https://t.co/eJUw1NT5TS",FALSE,0,NA,2017-08-01 20:21:29,FALSE,NA,"892480426652184576",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","ziromr",2,TRUE,FALSE,NA,NA
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶",FALSE,0,NA,2017-08-01 20:21:27,FALSE,NA,"892480418167042049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlemAmarlldo",85,TRUE,FALSE,NA,NA
"RT @Ian_Winer: Tune In alert: I'm on @CNBCClosingBell w/ @BillGriffeth &amp; @SaraEisen at approx 1:30(PT) / 4:30(ET) discussing $AAPL. #Markets",FALSE,0,NA,2017-08-01 20:21:25,FALSE,NA,"892480409111412737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheSveed",2,TRUE,FALSE,NA,NA
"RT @austin__rs: Let's do this, $AAPL https://t.co/sdMUUL8BcI",FALSE,0,NA,2017-08-01 20:21:23,FALSE,NA,"892480398822969345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lisahopeking",1,TRUE,FALSE,NA,NA
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶",FALSE,0,NA,2017-08-01 20:21:17,FALSE,NA,"892480376047894532",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Callieno97",85,TRUE,FALSE,NA,NA
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶",FALSE,0,NA,2017-08-01 20:21:14,FALSE,NA,"892480360893829122",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4svpxshan",85,TRUE,FALSE,NA,NA
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶",FALSE,0,NA,2017-08-01 20:21:10,FALSE,NA,"892480344229851137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BlgDaddyForde_",85,TRUE,FALSE,NA,NA
"RT @lisahopeking: Best part of $aapl earnings is watching people wait for aapl earnings",FALSE,0,NA,2017-08-01 20:21:09,FALSE,NA,"892480342254395393",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AdamArbeit",7,TRUE,FALSE,NA,NA
"@NickGiva speaking of $AAPL, anyone bought a Zenith TV lately?  Wonder how that company's doing?",FALSE,1,"NickGiva",2017-08-01 20:21:04,FALSE,"892480046123888640","892480318317481984","3301617659","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","bondman66",0,FALSE,FALSE,NA,NA
"RT @grampa7: Just waiting for $AAPL earnings to come out https://t.co/dI9E0HeJyz",FALSE,0,NA,2017-08-01 20:21:03,FALSE,NA,"892480316572663808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lisahopeking",5,TRUE,FALSE,NA,NA
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶",FALSE,0,NA,2017-08-01 20:20:48,FALSE,NA,"892480254916403201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","d4ve_mate",85,TRUE,FALSE,NA,NA
"RT @CalderQuacks: BREAKING: $AAPL to acquire $TSLA for 14 iPod Nano's and an iPhone 8",FALSE,0,NA,2017-08-01 20:20:48,FALSE,NA,"892480251154096130",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","toriwanders",1,TRUE,FALSE,NA,NA
"Best part of $aapl earnings is watching people wait for aapl earnings",FALSE,27,NA,2017-08-01 20:20:47,FALSE,NA,"892480247693758466",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lisahopeking",7,FALSE,FALSE,NA,NA
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶",FALSE,0,NA,2017-08-01 20:20:41,FALSE,NA,"892480224277008386",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AllstairQuinton",85,TRUE,FALSE,NA,NA
"$aapl, will it break the market? Or new all time highs?",FALSE,2,NA,2017-08-01 20:20:30,FALSE,NA,"892480178147950592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mic0o0",0,FALSE,FALSE,NA,NA
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶",FALSE,0,NA,2017-08-01 20:20:29,FALSE,NA,"892480174473740290",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emmaplxieduggan",85,TRUE,FALSE,NA,NA
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶",FALSE,0,NA,2017-08-01 20:20:28,FALSE,NA,"892480170766073857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AaronMonlque",85,TRUE,FALSE,NA,NA
"my guess is $AAPL is non-event. #optionsellersalwayswin",FALSE,1,NA,2017-08-01 20:20:28,FALSE,NA,"892480170648641538",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fademe_",0,FALSE,FALSE,NA,NA
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶",FALSE,0,NA,2017-08-01 20:20:20,FALSE,NA,"892480133688438785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_wlnelibrary",85,TRUE,FALSE,NA,NA
"IF (big IF) $AAPL earnings are bad, what keeps the market from a significant liquidation?  The $QQQ meltdown could trigger something big...",FALSE,0,NA,2017-08-01 20:20:19,FALSE,NA,"892480132744654849",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TradeAcademyCo",0,FALSE,FALSE,NA,NA
"RT @grampa7: Just waiting for $AAPL earnings to come out https://t.co/dI9E0HeJyz",FALSE,0,NA,2017-08-01 20:20:18,FALSE,NA,"892480125824102401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blui_nitro",5,TRUE,FALSE,NA,NA
"RT @NickGiva: 1. Pre earnings trivia: $AAPL is worth 3/4 of the entire DAX30.",FALSE,0,NA,2017-08-01 20:20:03,FALSE,NA,"892480064834678784",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","InterestRateArb",2,TRUE,FALSE,NA,NA
"Gary Cohn got $AAPL earnings 20 minutes ago Ì†ΩÌ±çÌ†ΩÌ∏Ç",FALSE,4,NA,2017-08-01 20:19:58,FALSE,NA,"892480041518383104",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","4Awesometweet",0,FALSE,FALSE,NA,NA
"RT @YahooFinance: 5 MIN: @JenSaidIt @MylesUdland @jj_under @readDanwrite talk about Dow hits a milestone, $AAPL #earnings, &amp; $UA - https://‚Ä¶",FALSE,0,NA,2017-08-01 20:19:48,FALSE,NA,"892479999693004801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","globol10",4,TRUE,FALSE,NA,NA
"RT @StockTwits: Here's how Apple has traded heading into earnings

1-month +4%
3-month +2%
YTD +29%
1-year +41%
5-year +79%

$AAPL https://‚Ä¶",FALSE,0,NA,2017-08-01 20:19:47,FALSE,NA,"892479998279376896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FXPIPTITAN",19,TRUE,FALSE,NA,NA
"@docjck no problems, but each update seems to make your phone run slower and slower...#ConspiracyTheory $AAPL",FALSE,2,"docjck",2017-08-01 20:19:47,FALSE,"892460321721298946","892479996073320449","67897181","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","QuintNJ",0,FALSE,FALSE,NA,NA
"Just waiting for $AAPL earnings to come out https://t.co/dI9E0HeJyz",FALSE,3,NA,2017-08-01 20:19:36,FALSE,NA,"892479952347697152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","grampa7",5,FALSE,FALSE,NA,NA
"RT @YahooFinance: LIVE: ""If $AAPL is down big, it will affect the Dow."" - https://t.co/KHrZqcQ7fU https://t.co/KkonXKQ2d0",FALSE,0,NA,2017-08-01 20:19:35,FALSE,NA,"892479948497276928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","globol10",3,TRUE,FALSE,NA,NA
"Long #yolowolf $AAPL https://t.co/3Zsn4kXtNE",FALSE,1,NA,2017-08-01 20:19:35,FALSE,NA,"892479946962214912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EvangelneAdams",0,FALSE,FALSE,NA,NA
"$AAPL no position, I'm calling an ER drop.",FALSE,1,NA,2017-08-01 20:19:23,FALSE,NA,"892479897242697728",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","EarningsPal",0,FALSE,FALSE,NA,NA
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶",FALSE,0,NA,2017-08-01 20:19:17,FALSE,NA,"892479870504230913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mz_9518",85,TRUE,FALSE,NA,NA
"RT @HedgeMind: $AAPL So far Buffett's big bet worked out very nicely. Will it continue after today? Show time!  https://t.co/lnSy2usaPv htt‚Ä¶",FALSE,0,NA,2017-08-01 20:19:16,FALSE,NA,"892479866880368641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hicham_Else",2,TRUE,FALSE,NA,NA
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶",FALSE,0,NA,2017-08-01 20:19:15,FALSE,NA,"892479863491350528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4ndreasbutz",85,TRUE,FALSE,NA,NA
"RT @CBOE: Size call buying in $AAPL ahead of amc earnings, @peterlusk discusses time premium and skew  https://t.co/az2pDNkaql #AppleEarnin‚Ä¶",FALSE,0,NA,2017-08-01 20:19:15,FALSE,NA,"892479863357132806",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bubblespotting",9,TRUE,FALSE,NA,NA
"Algos waiting on that $AAPL report https://t.co/eJUw1NT5TS",FALSE,5,NA,2017-08-01 20:19:14,FALSE,NA,"892479859544424448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","barna_erom",2,FALSE,FALSE,NA,NA
"RT @YahooFinance: LIVE: Services is a big area $AAPL is looking at, like Apple Pay &amp; music services - https://t.co/KHrZqcQ7fU https://t.co/‚Ä¶",FALSE,0,NA,2017-08-01 20:19:11,FALSE,NA,"892479847963951104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","globol10",4,TRUE,FALSE,NA,NA
"RT @HedgeMind: $AAPL So far Buffett's big bet worked out very nicely. Will it continue after today? Show time!  https://t.co/lnSy2usaPv htt‚Ä¶",FALSE,0,NA,2017-08-01 20:19:09,FALSE,NA,"892479835947356161",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JSTOCKBROKERS",2,TRUE,FALSE,NA,NA
"1. Pre earnings trivia: $AAPL is worth 3/4 of the entire DAX30.",FALSE,5,NA,2017-08-01 20:19:06,FALSE,NA,"892479824777932803",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NickGiva",2,FALSE,FALSE,NA,NA
"RT @StockTwits: We're going live on Instagram for $AAPL earnings in just a few minutes. Make sure you're following us https://t.co/EqQDhTss‚Ä¶",FALSE,0,NA,2017-08-01 20:18:57,FALSE,NA,"892479787754594304",NA,"<a href=""http://www.StockViz.biz"" rel=""nofollow"">StockViz Messager</a>","StockViz",4,TRUE,FALSE,NA,NA
"Hype is so great that if $AAPL matches expectations we'll have a 2% down day tomorrow. You gotta fake numbers like $NFLX &amp; $FB to rally!!",FALSE,2,NA,2017-08-01 20:18:56,FALSE,NA,"892479782214086656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ronrowland0",0,FALSE,FALSE,NA,NA
"Getting ready for Apple earnings on @CNBCClosingBell should be out around 1:30 pst. Tune in. Going to be fun. $aapl",FALSE,4,NA,2017-08-01 20:18:54,FALSE,NA,"892479776526651392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GerberKawasaki",0,FALSE,FALSE,NA,NA
"RT @PatrickMoorhead: Will be tuning into Apple earnings. Looking for insights into next iPhone, China, iPad, Macs, Qualcomm.  $AAPL https:/‚Ä¶",FALSE,0,NA,2017-08-01 20:18:37,FALSE,NA,"892479703981985792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ilikebiometrics",1,TRUE,FALSE,NA,NA
"@TimeMoneycom Based on their stock's recent activity, it certainly doesn't seems as though it is headed higher.
$aapl",FALSE,1,"TimeMoneycom",2017-08-01 20:18:32,FALSE,"892465561921368065","892479681013755904","832930493578506242","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BGinCA",0,FALSE,FALSE,NA,NA
"RT @HotRodBlago30: wonder what yolo wolf is doing today
$AAPL https://t.co/kpJb81lqLx",FALSE,0,NA,2017-08-01 20:18:26,FALSE,NA,"892479659354578944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","steve13smith",1,TRUE,FALSE,NA,NA
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶",FALSE,0,NA,2017-08-01 20:18:25,FALSE,NA,"892479654849912832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LltheAsian",85,TRUE,FALSE,NA,NA
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶",FALSE,0,NA,2017-08-01 20:18:14,FALSE,NA,"892479606690910209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","b0nawy",85,TRUE,FALSE,NA,NA
"$AAPL So far Buffett's big bet worked out very nicely. Will it continue after today? Show time!‚Ä¶ https://t.co/GoX5ASPhde",FALSE,1,NA,2017-08-01 20:18:06,TRUE,NA,"892479574969262081",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HedgeMind",2,FALSE,FALSE,NA,NA
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶",FALSE,0,NA,2017-08-01 20:17:46,FALSE,NA,"892479491116863491",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zx022zxx",85,TRUE,FALSE,NA,NA
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶",FALSE,0,NA,2017-08-01 20:17:41,FALSE,NA,"892479466953461761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RedC4rpetCat",85,TRUE,FALSE,NA,NA
"Nobody gives a shit about Q2 actual for $AAPL. All about guidance for Q3.",FALSE,1,NA,2017-08-01 20:17:36,FALSE,NA,"892479446967570435",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fedslut",0,FALSE,FALSE,NA,NA
"BREAKING: $AAPL to acquire $TSLA for 14 iPod Nano's and an iPhone 8",FALSE,3,NA,2017-08-01 20:17:32,FALSE,NA,"892479429640941568",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","CalderQuacks",1,FALSE,FALSE,NA,NA
"$AAPL Not expecting clear AH actions as there will be delays in the new Iphone but increased sales on other divisions. Be Careful!",FALSE,0,NA,2017-08-01 20:17:21,FALSE,NA,"892479385500086272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Trend_Alpha",0,FALSE,FALSE,NA,NA
"RT @alphatrends: some VWAP levels to be aware of in $AAPL https://t.co/0EKgYs5YIP",FALSE,0,NA,2017-08-01 20:17:21,FALSE,NA,"892479383100960768",NA,"<a href=""https://medium.com/@feldbergmt"" rel=""nofollow"">Twitter Web Client (FM)</a>","FeldbergMt",4,TRUE,FALSE,NA,NA
"RT @AnthonyMaceroni: $AAPL past #earnings stats;
Implied move weekly: 3.65% https://t.co/kEQLgZ2CC5",FALSE,0,NA,2017-08-01 20:17:20,FALSE,NA,"892479382006247424",NA,"<a href=""https://medium.com/@feldbergmt"" rel=""nofollow"">Twitter Web Client (FM)</a>","FeldbergMt",5,TRUE,FALSE,NA,NA
"Refresh! Refresh! $AAPL",FALSE,1,NA,2017-08-01 20:17:20,FALSE,NA,"892479381863452673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","j00n_lee",0,FALSE,FALSE,NA,NA
"RT @YahooFinance: LIVE: $AAPL #earnings any minute now, @jj_under weighs in - https://t.co/KHrZqcQ7fU https://t.co/sQJDbRcTID",FALSE,0,NA,2017-08-01 20:17:08,FALSE,NA,"892479330881765378",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","verniman",12,TRUE,FALSE,NA,NA
"RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶",FALSE,0,NA,2017-08-01 20:16:53,FALSE,NA,"892479267526893568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GlsethQuevedo_",85,TRUE,FALSE,NA,NA
"$AAPL Earnings History  https://t.co/s4x09F0hUG",FALSE,1,NA,2017-08-01 20:16:49,FALSE,NA,"892479251340984320",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","ITRADEVOL",1,FALSE,FALSE,NA,NA
"Millennials Heed The Warning https://t.co/Ye76Fdgzjk $SPX $VIX $AAPL",FALSE,0,NA,2017-08-01 20:16:37,FALSE,NA,"892479198610305024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StockBoardAsset",0,FALSE,FALSE,NA,NA
