"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Goshamahal MLA T. Raja Singh's wife Usha Bai met Governor Tamilisai Soundararajan on Sunday and sought her help to… https://t.co/pocdlloXdh",FALSE,3,NA,2022-09-19 08:00:35,TRUE,NA,"1571771221422837762",NA,"<a href=""https://publer.io"" rel=""nofollow"">Publer.io</a>","DeccanChronicle",2,FALSE,FALSE,NA,NA
"RT @sikhsikhsikh61: Thousands of #Sikhs voted for a free state #Khalistan and thousands of Sikhs are waiting to vote for #KhalistanReferend…",FALSE,0,NA,2022-09-19 08:00:14,FALSE,NA,"1571771132491010051",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nadiaalikhan123",58,TRUE,FALSE,NA,NA
"RT @SevadalKL: Live presser by @GouravVallabh lambasting #BJP s @BJP4TamilNadu for objectionable tweet and fake news Shri @RahulGandhi not…",FALSE,0,NA,2022-09-19 08:00:05,FALSE,NA,"1571771094125903878",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HardikV51396109",18,TRUE,FALSE,NA,NA
"#PMModi condoles passing away of senior #BJP leader #BishnuSethi 
#Odisha #BishnuSethideath https://t.co/WnAHcrP9Bl",FALSE,1,NA,2022-09-19 08:00:01,FALSE,NA,"1571771076342075401",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","odishabhaskar",1,FALSE,FALSE,NA,NA
"RT @sambhavpandey: #Praveennettar #bjpyuvamorcha worker hacked brutally
Suspects: #PFI &amp; #SDPI involved in recent #HijabProtest

#RSS #BJP…",FALSE,0,NA,2022-09-19 07:58:53,FALSE,NA,"1571770792299606016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NileshBhoye20",1,TRUE,FALSE,NA,NA
"RT @dineshgrao: So many promises were made to the ST community by @BJP4Karnataka.

Not even one fulfilled.

What happened to the Madakari N…",FALSE,0,NA,2022-09-19 07:58:39,FALSE,NA,"1571770735101870080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","madhu90350934",6,TRUE,FALSE,NA,NA
"RT @ZeeNewsEnglish: Ex-Punjab CM #CaptainAmarinderSingh is all set to join BJP today, and is most likely merge his party #PunjabLokCongress…",FALSE,0,NA,2022-09-19 07:58:35,FALSE,NA,"1571770714847584257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Deepans65382190",2,TRUE,FALSE,NA,NA
"RT @TrueScoopNews: #Watch BJP MP Sadhvi Pragya has joined the
Hijab debate and asked Muslim women to not wear the
headscarf anywhere especi…",FALSE,0,NA,2022-09-19 07:58:32,FALSE,NA,"1571770703082553345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NileshBhoye20",1,TRUE,FALSE,NA,NA
"RT @ani_digital: Ex-Punjab CM Amarinder Singh to join BJP today, meets Nadda

Read @ANI Story | https://t.co/h3715ItvtJ
#AmarinderSingh #BJ…",FALSE,0,NA,2022-09-19 07:58:03,FALSE,NA,"1571770580923203584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheUnnamedFeel4",4,TRUE,FALSE,NA,NA
"#PicOfTheDay 
#BJP worker also taking AK's guarantee card &amp; hoping to see changes this time. #ArvindKejriwal has ma… https://t.co/DvR0Lkhouk",FALSE,1,NA,2022-09-19 07:57:45,TRUE,NA,"1571770506143240192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DebmalyaBhatta1",0,FALSE,FALSE,NA,NA
"RT @AkbarKh83841986: Now even foreign comedians are making jokes of #HindutvaTerror and #BJP. This video shows what exactly #Modi led BJP a…",FALSE,0,NA,2022-09-19 07:57:43,FALSE,NA,"1571770497112879105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NileshBhoye20",1,TRUE,FALSE,NA,NA
"RT @XpressOdisha: Senior #BJP leader and Dhamnagar MLA #BishnuCharanSethi passed away on Monday morning while undergoing treatment in AIIMS…",FALSE,0,NA,2022-09-19 07:57:33,FALSE,NA,"1571770456495263747",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RakeshS13725246",7,TRUE,FALSE,NA,NA
"#Captain joins the #BJP team in #Punjab. 
@ghulamnazad is next for #UTofJK.",FALSE,0,NA,2022-09-19 07:57:17,FALSE,NA,"1571770391106027520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KrantiPrayas",0,FALSE,FALSE,NA,NA
"@elondonmosque #BJP #RSS should really stop this bullshit else Indian will find it difficult to get visa. Your hatr… https://t.co/kKej1TRle3",FALSE,1,"elondonmosque",2022-09-19 07:56:56,TRUE,"1571492928056397827","1571770301737828353","226344539","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PeaceMonger143",0,FALSE,FALSE,NA,NA
"#BJP #RSS should really stop this bullshit else Indian will find it difficult to get visa. Your hatred and bigotry… https://t.co/u6hYjNVPGS",FALSE,0,NA,2022-09-19 07:56:51,TRUE,NA,"1571770279440916481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PeaceMonger143",0,FALSE,FALSE,NA,NA
"RT @SCUKofficial: @Conservatives @BobBlackman Campaigning for the #BJP. 

""How can I convince 100 people to make sure they vote BJP during…",FALSE,0,NA,2022-09-19 07:56:50,FALSE,NA,"1571770273975701508",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NapSnowcat",82,TRUE,FALSE,NA,NA
"RT @TimesNow: #ChandigarhUniversity MMS Row: ""Contents of the FIR totally different from what the SSP of Mohali has said in the press confe…",FALSE,0,NA,2022-09-19 07:56:40,FALSE,NA,"1571770235744653313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JB88977005",31,TRUE,FALSE,NA,NA
"RT @news18dotcom: It’s going to be the second merger in the political innings of Captain #AmarinderSingh. This time, he merges his party #P…",FALSE,0,NA,2022-09-19 07:56:35,FALSE,NA,"1571770213124931586",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AmanKayamHai_",11,TRUE,FALSE,NA,NA
"RT @timesofindia: #AmarinderSingh set to join #BJP, meets #JPNadda 

Read: https://t.co/EUgebYU5rX https://t.co/O9cKCGrWMn",FALSE,0,NA,2022-09-19 07:56:25,FALSE,NA,"1571770170896699395",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Saliltoday",14,TRUE,FALSE,NA,NA
"Ex-Punjab CM #CaptainAmarinderSingh is all set to join BJP today, and is most likely merge his party… https://t.co/ZT1uEnuWJn",FALSE,39,NA,2022-09-19 07:55:57,TRUE,NA,"1571770053359697921",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ZeeNewsEnglish",2,FALSE,FALSE,NA,NA
"RT @keveeyes: Capt AmarinderSingh to join #BJP today; meets party President @JPNadda @capt_amarinder @BJP4India https://t.co/n7uYRgubp8",FALSE,0,NA,2022-09-19 07:55:51,FALSE,NA,"1571770028764307456",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","keerthi85620785",3,TRUE,FALSE,NA,NA
"🚨 ‘No one would have seen such an inauguration’: #BJP mocks Nitish and Tejashwi cutting separate ribbons at event https://t.co/prsCJqW2nb",FALSE,0,NA,2022-09-19 07:55:27,FALSE,NA,"1571769925752029184",NA,"<a href=""https://twitter.com/home"" rel=""nofollow"">MegaNewsUpdates</a>","MegaNewsUpdates",0,FALSE,FALSE,NA,NA
"RT @RKRadhakrishn: Why is #BJP #government not reducing the crushing ""cess"" it imposed on #Petrol and #diesel, despite #crude prices so low?",FALSE,0,NA,2022-09-19 07:55:03,FALSE,NA,"1571769825441218560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","subasakthi1987",74,TRUE,FALSE,NA,NA
"timesofindia: I believe this is a wrong decision taken by Capt #AmarinderSingh. Right after the farmer's protest, h… https://t.co/KnaMCNYxLi",FALSE,0,NA,2022-09-19 07:54:34,TRUE,NA,"1571769706133995524",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","bharatbkt",0,FALSE,FALSE,NA,NA
"timesofindia: #AmarinderSingh set to join #BJP, meets #JPNadda 

Read: https://t.co/bQsZKsOZ7f https://t.co/4OsyMaDn1Q",FALSE,0,NA,2022-09-19 07:54:29,FALSE,NA,"1571769683891593216",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","bharatbkt",0,FALSE,FALSE,NA,NA
"RT @ArgusNews_in: #BJP national president #JPNadda mourns death of senior party leader and MLA from #Odisha, Bishnu Charan Sethi. https://t…",FALSE,0,NA,2022-09-19 07:54:24,FALSE,NA,"1571769665310842880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shraban73797916",1,TRUE,FALSE,NA,NA
"RT @RKRadhakrishn: Why is #BJP #government not reducing the crushing ""cess"" it imposed on #Petrol and #diesel, despite #crude prices so low?",FALSE,0,NA,2022-09-19 07:54:09,FALSE,NA,"1571769602446864385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oruMLAda",74,TRUE,FALSE,NA,NA
"RT @InGoa24x7: Tukaram sends warning to @MichaelLobo76 , @digambarkamat , Resign and re-contest else face the heat
WATCH : https://t.co/V7s…",FALSE,0,NA,2022-09-19 07:53:57,FALSE,NA,"1571769551188271106",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TonesInAction",3,TRUE,FALSE,NA,NA
"#BJP-backed #MMC Councillors move a #NoConfidenceMotion against the newly elected MMC #Chairperson Ghanashyam Shiro… https://t.co/oydNvhOE8D",FALSE,2,NA,2022-09-19 07:53:54,TRUE,NA,"1571769535652560897",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","oheraldogoa",0,FALSE,FALSE,NA,NA
"RT @CNNnews18: AAP's election in-charge summoned by ED, says Manish Sisodia, claims misuse of central agencies 

@raghav_chadha, AAP tells…",FALSE,0,NA,2022-09-19 07:53:45,FALSE,NA,"1571769499917127682",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AtulSin21433432",13,TRUE,FALSE,NA,NA
"WATCH VIDEO 

Ashish Shelar On The Revolt In Sena, BMC Elections and Yakub’s Grave Beautification

#MiddayNews… https://t.co/moWj7FAot9",FALSE,3,NA,2022-09-19 07:53:40,TRUE,NA,"1571769478035439616",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","mid_day",0,FALSE,FALSE,NA,NA
"RT @Nilima_Jaihind: “May you be gifted with life’s biggest joys and never-ending bliss. After all, you yourself are a gift to earth, so you…",FALSE,0,NA,2022-09-19 07:53:08,FALSE,NA,"1571769344404918272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_kattappa__",102,TRUE,FALSE,NA,NA
"RT @SurgicalWay: Former CM of Punjab #CaptAmarinderSingh to join BJP today. His party will be merged with the BJP.

Welcome Captain!

#Punj…",FALSE,0,NA,2022-09-19 07:52:47,FALSE,NA,"1571769257205313536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","02avi02",8,TRUE,FALSE,NA,NA
"Former CM of Punjab #CaptAmarinderSingh to join BJP today. His party will be merged with the BJP.

Welcome Captain!… https://t.co/7S4dk5LNWd",FALSE,9,NA,2022-09-19 07:52:29,TRUE,NA,"1571769179493236737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SurgicalWay",8,FALSE,FALSE,NA,NA
"RT @XpressOdisha: Senior #BJP leader and Dhamnagar MLA #BishnuCharanSethi passed away on Monday morning while undergoing treatment in AIIMS…",FALSE,0,NA,2022-09-19 07:52:20,FALSE,NA,"1571769144445665281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sud_TNIE",7,TRUE,FALSE,NA,NA
"Senior #BJP leader and Dhamnagar MLA #BishnuCharanSethi passed away on Monday morning while undergoing treatment in… https://t.co/otLv3eg4R8",FALSE,10,NA,2022-09-19 07:52:05,TRUE,NA,"1571769081942151169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XpressOdisha",7,FALSE,FALSE,NA,NA
"RT @saurabh_one: Horrific.....
#CrimeHasNoGender ⚖️

#BJP leader and associated with #BetiBachaoBetiPadhao and done this Henious crime ☹️..…",FALSE,0,NA,2022-09-19 07:52:02,FALSE,NA,"1571769068595867648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shekhaar27",11,TRUE,FALSE,NA,NA
"RT @aakash_Boxerbjp: Voice of a common man #effectofMKL @amarprasadreddy @annamalai_k @BJP4TamilNadu #bjp4tn #bjp https://t.co/MH7Hb8eMcK",FALSE,0,NA,2022-09-19 07:51:59,FALSE,NA,"1571769053987106817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","satthesurfer",53,TRUE,FALSE,NA,NA
"Old Beard Look vs Young Beard Look 
#NarendraModi #KGFChapter2 #YashBOSS𓃵 #BJP https://t.co/UAgyrqG49p",FALSE,1,NA,2022-09-19 07:50:53,FALSE,NA,"1571768780027752451",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajaykumar01__",0,FALSE,FALSE,NA,NA
"WOW @DrSJaishankar

Your #BJP clubs are bring in great reputation for our country abroad.

Do you too address your… https://t.co/T7s3Ezus72",FALSE,3,NA,2022-09-19 07:50:13,TRUE,NA,"1571768609361514497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Paul_Koshy",0,FALSE,FALSE,NA,NA
"RT @sikhsikhsikh61: Thousands of #Sikhs voted for a free state #Khalistan and thousands of Sikhs are waiting to vote for #KhalistanReferend…",FALSE,0,NA,2022-09-19 07:50:00,FALSE,NA,"1571768556307599360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YASIRCHOHAN5",58,TRUE,FALSE,NA,NA
"Ex-Punjab CM #AmarinderSingh to join #BJP today meets #JPNadda https://t.co/IJPoNnn4w8",FALSE,1,NA,2022-09-19 07:48:40,FALSE,NA,"1571768222462119937",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_R_E_EM_A",0,FALSE,FALSE,NA,NA
"RT @indianposten: @MdtajKohri5 @hisamuddink51 @RajeshS50119232 @Shivay60999343 @nareshsharma107 @JitendraManoha6 @Devansh53816390 @SudhirDe…",FALSE,0,NA,2022-09-19 07:47:51,FALSE,NA,"1571768013137022976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hisamud47588796",5,TRUE,FALSE,NA,NA
"RT @SyedMoinBhai: Grand Welcome to @NIA_India in Nellore, #AndhraPradesh .

PFI Member:- ""During Search What u got...?""
NIA officer:- ""NOTH…",FALSE,0,NA,2022-09-19 07:47:51,FALSE,NA,"1571768013048918017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IntajarMalik6",189,TRUE,FALSE,NA,NA
"RT @solankijeet13: Happy Birthday Modi ji #ModiGovt  #BJP 
Modiji's face is ready from 72 thousand lamps https://t.co/HCCnvlBx9r",FALSE,0,NA,2022-09-19 07:47:13,FALSE,NA,"1571767854021906434",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","solankijeet13",1,TRUE,FALSE,NA,NA
"@bandisanjay_bjp Anna! You use Apple  mobile bt why are your tweets from Android? Have you hired someone else to tw… https://t.co/t9cDdsjqdm",FALSE,1,"bandisanjay_bjp",2022-09-19 07:47:01,TRUE,NA,"1571767806357807104","721992033921990656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","journalist_riz",0,FALSE,FALSE,NA,NA
"Punjab ex-CM Amarinder Singh to join BJP
https://t.co/8LuzEnq1tx
#punjab #cm #amarinder #singh #join #bjp #captain… https://t.co/wCceiY5CaZ",FALSE,1,NA,2022-09-19 07:46:31,TRUE,NA,"1571767678318317568",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Timesmagazine01",0,FALSE,FALSE,NA,NA
"RT @AitcProvat: #Kolkata 

How do Bengalis vote for #BJP is beyond me.

https://t.co/qyYLM0PKdf

He will go all out for Ram Nabami but will…",FALSE,0,NA,2022-09-19 07:46:27,FALSE,NA,"1571767661201178625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AniketAITC",5,TRUE,FALSE,NA,NA
"RT @indianposten: @MdtajKohri5 @hisamuddink51 @RajeshS50119232 @Shivay60999343 @nareshsharma107 @JitendraManoha6 @Devansh53816390 @SudhirDe…",FALSE,0,NA,2022-09-19 07:46:16,FALSE,NA,"1571767615894306817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","55659754Bhaskar",5,TRUE,FALSE,NA,NA
"Former #Punjab CM Capt #AmarinderSingh meets #BJP National president #JPNadda in #Delhi https://t.co/9X33Yb00uX",FALSE,0,NA,2022-09-19 07:46:08,FALSE,NA,"1571767581090140160",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Aa_e_eshA",0,FALSE,FALSE,NA,NA
"@ThRaghurajSingh Great Man #YogiAdityanath #BJP https://t.co/SJcJES6BA1",FALSE,0,"ThRaghurajSingh",2022-09-19 07:45:56,FALSE,NA,"1571767531748331522","3235763545","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pkpkmtr",0,FALSE,FALSE,NA,NA
"RT @jsbhabhor: Newspaper Coverage 

#Jasvantsinhbhabhor #MemberofParliament #Dahod #bjp https://t.co/V5FGGoqGyZ",FALSE,0,NA,2022-09-19 07:45:44,FALSE,NA,"1571767481701900288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mayurkumar2212",5,TRUE,FALSE,NA,NA
"RT @SyedMoinBhai: Grand Welcome to @NIA_India in Nellore, #AndhraPradesh .

PFI Member:- ""During Search What u got...?""
NIA officer:- ""NOTH…",FALSE,0,NA,2022-09-19 07:45:29,FALSE,NA,"1571767418523090946",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imran10711611",189,TRUE,FALSE,NA,NA
"@MdtajKohri5 @hisamuddink51 @RajeshS50119232 @Shivay60999343 @nareshsharma107 @JitendraManoha6 @Devansh53816390… https://t.co/lglD2aTw0y",FALSE,6,"MdtajKohri5",2022-09-19 07:45:18,TRUE,"1571762118608957444","1571767371655938050","1432429860559851520","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","indianposten",5,FALSE,FALSE,NA,NA
"#Bihar’s ruling Grand Alliance has accused the #BJP of attempting to fan communal tensions ahead of Union home mini… https://t.co/HlJUZXqUtW",FALSE,0,NA,2022-09-19 07:44:59,TRUE,NA,"1571767292509433859",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Aa_e_eshA",0,FALSE,FALSE,NA,NA
"RT @sikhsikhsikh61: Thousands of #Sikhs voted for a free state #Khalistan and thousands of Sikhs are waiting to vote for #KhalistanReferend…",FALSE,0,NA,2022-09-19 07:44:46,FALSE,NA,"1571767238579068928",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DonaldP28785881",58,TRUE,FALSE,NA,NA
"RT @manimanijinder: Adani and BJP,

Whenever they see competition, they acquire it.

#BJP #Adani",FALSE,0,NA,2022-09-19 07:44:10,FALSE,NA,"1571767088469147648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Adityabhalla_",1,TRUE,FALSE,NA,NA
"RT @vibesofindia_: #Gujarat: Vipul Chaudhary's arrest upsets the Chaudhary committee, 30 resigned from the Kheralu Taluka BJP.

Several BJP…",FALSE,0,NA,2022-09-19 07:43:56,FALSE,NA,"1571767028989718529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krupaschaudhary",4,TRUE,FALSE,NA,NA
"@harnamsingh5968 @AamAadmiParty @ipathak25 Same on you #BJP",FALSE,1,"harnamsingh5968",2022-09-19 07:43:14,FALSE,"1571741147097362432","1571766853948837889","2240535356","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AkashKumarAkku",0,FALSE,FALSE,NA,NA
"RT @abplive: Former Punjab CM Capt #AmarinderSingh To Join #BJP Today, Meets Party President #JPNadda

https://t.co/QOlUW0T5si",FALSE,0,NA,2022-09-19 07:42:52,FALSE,NA,"1571766761099497473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CskShivendra",3,TRUE,FALSE,NA,NA
"#Nandigram #WestBengal  gives yet another shock to @MamataOfficial 's @AITCofficial in recently held election to Co… https://t.co/SaijRsarWa",FALSE,6,NA,2022-09-19 07:42:49,TRUE,NA,"1571766748260737025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PuriVirender",1,FALSE,FALSE,NA,NA
"Severe punishment is the only way that can stop or decrease such incident.

Hurt to see no #feminist or people are… https://t.co/NGQ3ZqBfJr",FALSE,2,NA,2022-09-19 07:41:34,TRUE,NA,"1571766434086227970",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kailash125125",0,FALSE,FALSE,NA,NA
"RT @timesofindia: I believe this is a wrong decision taken by Capt #AmarinderSingh. Right after the farmer's protest, his decision of joini…",FALSE,0,NA,2022-09-19 07:41:28,FALSE,NA,"1571766410719948807",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shanmugam_18",5,TRUE,FALSE,NA,NA
"@ThRaghurajSingh @myogiadityanath @AnilRajbharbjp @LabourMinistry @mygovindia @ThRaghurajSingh  Raghuraj Singh's great Welcome #BJP",FALSE,0,"ThRaghurajSingh",2022-09-19 07:41:09,FALSE,"1571473110683222017","1571766327421075457","3235763545","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pkpkmtr",0,FALSE,FALSE,NA,NA
"Former #Punjab CM #AmarinderSingh to join #BJP today, meets #JPNadda ahead of merging party

https://t.co/3Y8JFIqAG1",FALSE,15,NA,2022-09-19 07:41:00,FALSE,NA,"1571766290112401408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dna",0,FALSE,FALSE,NA,NA
"@ThRaghurajSingh  Raghuraj Singh's Welcome #BJP https://t.co/R9cN91UkzA",FALSE,0,"ThRaghurajSingh",2022-09-19 07:40:50,FALSE,NA,"1571766251181207556","3235763545","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pkpkmtr",0,FALSE,FALSE,NA,NA
"@sansbarrier @News18TamilNadu @amitmalviya Above all you are making them to set the agenda in TN
shame on #BJP Media Managers",FALSE,0,"sansbarrier",2022-09-19 07:40:47,FALSE,"1571542108166819843","1571766238128508928","101700029","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","vsmv",0,FALSE,FALSE,NA,NA
"RT @aakash_Boxerbjp: Huge success in Madurai 🚩 #MKL #BJP @amarprasadreddy @annamalai_k @BJP4TamilNadu https://t.co/nysK41BSyb",FALSE,0,NA,2022-09-19 07:39:18,FALSE,NA,"1571765864952901632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Murari_kumawat_",10,TRUE,FALSE,NA,NA
"RT @CNNnews18: AAP's election in-charge summoned by ED, says Manish Sisodia, claims misuse of central agencies 

@raghav_chadha, AAP tells…",FALSE,0,NA,2022-09-19 07:39:13,FALSE,NA,"1571765844149174272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Manoj12580344",13,TRUE,FALSE,NA,NA
"RT @shettyuk0022: #GodiMedia 
#गोदी_मीडिया 
#गोदी_मीडिया_संभल_जाओ 
#गोदी_मीडिया_सुधार_जाओ 
#BJP 
BJP IT Cell https://t.co/CRzHtkWzkf",FALSE,0,NA,2022-09-19 07:38:32,FALSE,NA,"1571765670223691776",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Eshansinha15",55,TRUE,FALSE,NA,NA
"timesofindia: I believe this is a wrong decision taken by Capt #AmarinderSingh. Right after the farmer's protest, h… https://t.co/OK440vcZjB",FALSE,0,NA,2022-09-19 07:37:58,TRUE,NA,"1571765528313712641",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","CyberAnonymous",0,FALSE,FALSE,NA,NA
"timesofindia: #AmarinderSingh set to join #BJP, meets #JPNadda 

Read: https://t.co/why8Mq3RiQ https://t.co/WiMVzzgBUM",FALSE,0,NA,2022-09-19 07:37:55,FALSE,NA,"1571765517312053248",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","CyberAnonymous",0,FALSE,FALSE,NA,NA
"timesofindia: No plan yet to join anti-BJP alliance, hints #ArvindKejriwal 

Kejriwal said the #BJP was going all o… https://t.co/6NaqunOxWW",FALSE,0,NA,2022-09-19 07:37:53,TRUE,NA,"1571765507216347142",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","CyberAnonymous",0,FALSE,FALSE,NA,NA
"RT @TimesNow: ""No resolution against corrupt leaders in the ranks of TMC, but attempts made to block investigative agencies doing their job…",FALSE,0,NA,2022-09-19 07:37:36,FALSE,NA,"1571765435401666561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheUnnamedFeel4",5,TRUE,FALSE,NA,NA
"Capt AmarinderSingh to join #BJP today; meets party President @JPNadda @capt_amarinder @BJP4India https://t.co/n7uYRgubp8",FALSE,23,NA,2022-09-19 07:37:27,FALSE,NA,"1571765397925556225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","keveeyes",3,FALSE,FALSE,NA,NA
"RT @Rodrigue9Lyndon: #BJP still hasn't understood what #Tamilnadu is, you can't buy Dravidians with such a cheap tactics.

#BJPFailsIndia #…",FALSE,0,NA,2022-09-19 07:36:46,FALSE,NA,"1571765227603234816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BernardPrakash6",7,TRUE,FALSE,NA,NA
"how dare he to pushed #indian football player who won the #DurandCup2022 ? 

#SunilChhetri 💔 won this cup not you D… https://t.co/v1duJGRowA",FALSE,2,NA,2022-09-19 07:36:20,TRUE,NA,"1571765118882689025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itxNidsi",0,FALSE,FALSE,NA,NA
"RT @SevadalKL: Live presser by @GouravVallabh lambasting #BJP s @BJP4TamilNadu for objectionable tweet and fake news Shri @RahulGandhi not…",FALSE,0,NA,2022-09-19 07:36:09,FALSE,NA,"1571765069834493952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HasanYausuf",18,TRUE,FALSE,NA,NA
