"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @Neerajkundan: Today’s Yatra Schedule. 

#BharatJodoYatra https://t.co/dNKLIDjzrj",FALSE,0,NA,2022-09-19 16:49:12,FALSE,NA,"1571904250195877889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manubhobia001",21,TRUE,FALSE,NA,NA
"RT @RameshSanapala5: LIVE: #BharatJodoYatra  Shri. @RahulGandhi resumes from Punapra village in Allapuzha.
https://t.co/qZYV5DnIyO",FALSE,0,NA,2022-09-19 16:49:12,FALSE,NA,"1571904248606232576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PuneetSharmaINC",66,TRUE,FALSE,NA,NA
"RT @srinivasiyc: We beat on, the boats with the paddle of Unity against the currents that create and foster division. 

#BharatJodoYatra 🇮🇳…",FALSE,0,NA,2022-09-19 16:49:11,FALSE,NA,"1571904246685245440",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Abhilas83532846",181,TRUE,FALSE,NA,NA
"RT @bharatjodo: Every stride we take together is a step for a brighter India! 

#BharatJodoYatra https://t.co/DsGYTsAGxK",FALSE,0,NA,2022-09-19 16:49:11,FALSE,NA,"1571904245888348160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Djvicky1985",728,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:49:10,FALSE,NA,"1571904240809050112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CGoutam2",6691,TRUE,FALSE,NA,NA
"RT @Jairam_Ramesh: This was the letter that launched Project Cheetah in 2009. Our PM is a pathological liar. I couldn’t lay my hands on thi…",FALSE,0,NA,2022-09-19 16:49:09,FALSE,NA,"1571904239060025345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thomson_babu",6757,TRUE,FALSE,NA,NA
"RT @nitinagarwalINC: Shri @RahulGandhi Ji was like a pro while rowing a snake boat.

#BharatJodoYatra https://t.co/HvWiIkCubo",FALSE,0,NA,2022-09-19 16:49:09,FALSE,NA,"1571904236975443971",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeshKaJannayak",92,TRUE,FALSE,NA,NA
"RT @nitinagarwalINC: So cute! 😍

#BharatJodoYatra https://t.co/bEMMRTP0Oo",FALSE,0,NA,2022-09-19 16:49:07,FALSE,NA,"1571904229647986691",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BeingRashidAns2",408,TRUE,FALSE,NA,NA
"RT @yuvadesh: The friendships and the smiles that help us go on for miles!

#BharatJodoYatra 🇮🇳 https://t.co/thNyGkEN4C",FALSE,0,NA,2022-09-19 16:49:06,FALSE,NA,"1571904226435137537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MoAsif_143",89,TRUE,FALSE,NA,NA
"RT @Jairam_Ramesh: Bharat Yatris walked 22 kms today and the Yatra has covered 255 kms so far. The night halt is at Cherthala, the hometown…",FALSE,0,NA,2022-09-19 16:49:05,FALSE,NA,"1571904222320263172",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PandeyNe",441,TRUE,FALSE,NA,NA
"RT @bharatjodo: All the cheerleading we need!

#BharatJodoYatra https://t.co/P1RfEz4d8q",FALSE,0,NA,2022-09-19 16:49:05,FALSE,NA,"1571904219132874760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VVkkeyan",2563,TRUE,FALSE,NA,NA
"RT @LavanyaBallal: The emotions of people that needs to be heard.
#BharatJodoYatra https://t.co/mZRyGXPWxc",FALSE,0,NA,2022-09-19 16:49:03,FALSE,NA,"1571904210534531073",NA,"<a href=""http://www.grouptweet.com"" rel=""nofollow"">GroupTweet</a>","AnilProgressive",8,TRUE,FALSE,NA,NA
"RT @SevadalAR: Congress MP Shri @RahulGandhi participates in a snake boat race at Punnamada lake, Kerala during #BharatJodoYatra
@LaljiDesa…",FALSE,0,NA,2022-09-19 16:49:00,FALSE,NA,"1571904199704842240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alikhan39720845",55,TRUE,FALSE,NA,NA
"RT @Shikha__Rawat: Wow, this is amazing !!🔥😍

#BharatJodoYatra https://t.co/rXVXNWBpg6",FALSE,0,NA,2022-09-19 16:48:58,FALSE,NA,"1571904190263463942",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KibaVenisha",36,TRUE,FALSE,NA,NA
"RT @Jairam_Ramesh: Bharat Yatris walked 22 kms today and the Yatra has covered 255 kms so far. The night halt is at Cherthala, the hometown…",FALSE,0,NA,2022-09-19 16:48:57,FALSE,NA,"1571904189143609345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmitMod36087892",441,TRUE,FALSE,NA,NA
"RT @bharatjodo: For 466 days their protest has continued. 

Today they found hope through the #BharatJodoYatra https://t.co/3nN1LNBeDe",FALSE,0,NA,2022-09-19 16:48:57,FALSE,NA,"1571904186983526405",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vikrant68924203",715,TRUE,FALSE,NA,NA
"RT @Jairam_Ramesh: Bharat Yatris walked 22 kms today and the Yatra has covered 255 kms so far. The night halt is at Cherthala, the hometown…",FALSE,0,NA,2022-09-19 16:48:56,FALSE,NA,"1571904182550155264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ravidevt",441,TRUE,FALSE,NA,NA
"RT @angrybirddtweet: No caption needed ❤️

#BharatJodoYatra https://t.co/Q5qFNDS39N",FALSE,0,NA,2022-09-19 16:48:54,FALSE,NA,"1571904176007049218",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","__arpana__",8,TRUE,FALSE,NA,NA
"RT @MahilaCongress: ‘Anger will never allow youngsters to build a drone.’ 

Shri @RahulGandhi met with a young and bright boy from Kerala w…",FALSE,0,NA,2022-09-19 16:48:53,FALSE,NA,"1571904172307648513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DhirandraSawan",64,TRUE,FALSE,NA,NA
"RT @NSUICG: Alappuzha, known as the 'Venice of East' is a water paradise. This hub of Kerala's backwaters provides for great travel experie…",FALSE,0,NA,2022-09-19 16:48:53,FALSE,NA,"1571904171963723779",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ganesh_anshu",5,TRUE,FALSE,NA,NA
"RT @IYC: #BharatJodoYatra 🇮🇳 has truly become a mass movement. Love, compassion &amp; unity will always be the guiding light. https://t.co/6yVa…",FALSE,0,NA,2022-09-19 16:48:51,FALSE,NA,"1571904162862104577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ashique88443129",118,TRUE,FALSE,NA,NA
"RT @Neerajkundan: #BharatJodoYatra 🇮🇳 has truly become a mass movement. Love, compassion &amp; unity will always be the guiding light. https://…",FALSE,0,NA,2022-09-19 16:48:50,FALSE,NA,"1571904158835548160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manubhobia001",60,TRUE,FALSE,NA,NA
"RT @nitinagarwalINC: So cute! 😍

#BharatJodoYatra https://t.co/bEMMRTP0Oo",FALSE,0,NA,2022-09-19 16:48:50,FALSE,NA,"1571904156876800001",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DHARMEN29437082",408,TRUE,FALSE,NA,NA
"RT @bharatjodo: Break of the dawn &amp; a meeting by the sea!

@RahulGandhi met with fisherfolk at Vadackal beach in Alappuzha &amp; discussed the…",FALSE,0,NA,2022-09-19 16:48:50,FALSE,NA,"1571904156776144899",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rakeshr44175901",722,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:48:49,FALSE,NA,"1571904154750308352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","najmudtarfain",6691,TRUE,FALSE,NA,NA
"RT @INCIndia: Yatris and leaders from across the country march on, alongside Shri @RahulGandhi, to free India from the shackles of unemploy…",FALSE,0,NA,2022-09-19 16:48:49,FALSE,NA,"1571904153152278529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IndiasBigdebate",619,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:48:48,FALSE,NA,"1571904149964587008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","subodhgupta1988",6691,TRUE,FALSE,NA,NA
"RT @revanth_anumula: Privileged to have participated today in the historic #BharatJodoYatra along with our devoted leader Rahul Gandhi ji i…",FALSE,0,NA,2022-09-19 16:48:48,FALSE,NA,"1571904148471435265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Balaindrajith",256,TRUE,FALSE,NA,NA
"RT @srinivasiyc: We beat on, the boats with the paddle of Unity against the currents that create and foster division. 

#BharatJodoYatra 🇮🇳…",FALSE,0,NA,2022-09-19 16:48:47,FALSE,NA,"1571904147380903936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","d_rajsingh",181,TRUE,FALSE,NA,NA
"RT @nitinagarwalINC: Shri @RahulGandhi Ji was like a pro while rowing a snake boat.

#BharatJodoYatra https://t.co/HvWiIkCubo",FALSE,0,NA,2022-09-19 16:48:47,FALSE,NA,"1571904147242483717",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Abhilas83532846",92,TRUE,FALSE,NA,NA
"RT @SachinAhimsa: Change, Hope, Unity, Peace. A message from Megha...
#BharatJodoYatra https://t.co/ydIMRXIMnx",FALSE,0,NA,2022-09-19 16:48:47,FALSE,NA,"1571904146122604545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sanjaiuwach",633,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:48:47,FALSE,NA,"1571904144256159745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kandambari",6691,TRUE,FALSE,NA,NA
"RT @nitinagarwalINC: Shri @RahulGandhi Ji was like a pro while rowing a snake boat.

#BharatJodoYatra https://t.co/HvWiIkCubo",FALSE,0,NA,2022-09-19 16:48:46,FALSE,NA,"1571904140514852866",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kavyakrati07",92,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:48:45,FALSE,NA,"1571904138149253120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaheshC020396",6691,TRUE,FALSE,NA,NA
"RT @INCIndia: 466 days of protests, not a single authority paying attention. The protesters against sand mining in Kerala have finally foun…",FALSE,0,NA,2022-09-19 16:48:45,FALSE,NA,"1571904137734008834",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imranberi786",407,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:48:45,FALSE,NA,"1571904136349896705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imJjat",6691,TRUE,FALSE,NA,NA
"RT @Altaf_INC: The country's most powerful unity must all come together.

Bring India together once again!!
#BharatJodoYatra🇮🇳

@Allavaru @…",FALSE,0,NA,2022-09-19 16:48:43,FALSE,NA,"1571904128233902080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArijitmINC",156,TRUE,FALSE,NA,NA
"RT @INCIndia: LIVE: #BharatJodoYatra resumes from Kalavoor Junction. Bharat Yatris along with Shri @RahulGandhi continue to walk tirelessly…",FALSE,0,NA,2022-09-19 16:48:43,FALSE,NA,"1571904127130804226",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ako660",541,TRUE,FALSE,NA,NA
"RT @IYC: All the cheerleading we need!

#BharatJodoYatra 🇮🇳 https://t.co/mfkvuh4ygT",FALSE,0,NA,2022-09-19 16:48:42,FALSE,NA,"1571904123997683712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Raushan82214997",233,TRUE,FALSE,NA,NA
"RT @revanth_anumula: Privileged to have participated today in the historic #BharatJodoYatra along with our devoted leader Rahul Gandhi ji i…",FALSE,0,NA,2022-09-19 16:48:39,FALSE,NA,"1571904113843261440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ravella89891",256,TRUE,FALSE,NA,NA
"RT @Pooja_Tripathii: Did anyone say fitness ? 

#BharatJodoYatra https://t.co/D5rG47HcMB",FALSE,0,NA,2022-09-19 16:48:39,FALSE,NA,"1571904112479854593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dipakIYC",15,TRUE,FALSE,NA,NA
"RT @TheNewIndian_in: Video: Congress leader @RahulGandhi participates in a boat race in Alappuzha, Kerala 

@Anand_Journ #BharatJodoYatra h…",FALSE,0,NA,2022-09-19 16:48:38,FALSE,NA,"1571904106033446913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Savita_Rani_68",251,TRUE,FALSE,NA,NA
"RT @bharatjodo: Every stride we take together is a step for a brighter India! 

#BharatJodoYatra https://t.co/DsGYTsAGxK",FALSE,0,NA,2022-09-19 16:48:37,FALSE,NA,"1571904104640970752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BANESINGHMEENA5",728,TRUE,FALSE,NA,NA
"RT @IYC: We beat on, the boats with the paddle of Unity against the currents that create and foster division. 
#BharatJodoYatra 🇮🇳 https://…",FALSE,0,NA,2022-09-19 16:48:37,FALSE,NA,"1571904101478440960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","motirangeela",66,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:48:36,FALSE,NA,"1571904101008691204",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TTabdar",6691,TRUE,FALSE,NA,NA
"RT @IYC: Building hopes, to bring peace.

#BharatJodoYatra 🇮🇳 https://t.co/khYF179Vt8",FALSE,0,NA,2022-09-19 16:48:36,FALSE,NA,"1571904099733635072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ashique88443129",159,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:48:36,FALSE,NA,"1571904099146412036",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RiyazKhaninc",6691,TRUE,FALSE,NA,NA
"RT @IYC: When injustice becomes the law, Resistance becomes a duty. #BharatJodoYatra, a movement to seek justice. https://t.co/uTPhCYNLd1",FALSE,0,NA,2022-09-19 16:48:35,FALSE,NA,"1571904097049260037",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dhanji53262184",188,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:48:34,FALSE,NA,"1571904091378577408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Abhilas83532846",6691,TRUE,FALSE,NA,NA
"RT @shaktijhalansui: Alappuzha, known as the 'Venice of East' is a water paradise. This hub of Kerala's backwaters provides for great trave…",FALSE,0,NA,2022-09-19 16:48:32,FALSE,NA,"1571904083677835265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PappuRamINC",2,TRUE,FALSE,NA,NA
"RT @griglani: ‘Anger will never allow youngsters to build a drone.’ 

Shri @RahulGandhi met with a young and bright boy from Kerala who has…",FALSE,0,NA,2022-09-19 16:48:32,FALSE,NA,"1571904080813105152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PuneetSharmaINC",55,TRUE,FALSE,NA,NA
"RT @srinivasiyc: This is a storm that can never be seized!
#BharatJodoYatra 🇮🇳 https://t.co/eAbH41OTX1",FALSE,0,NA,2022-09-19 16:48:30,FALSE,NA,"1571904072286109698",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","santoshetti",2678,TRUE,FALSE,NA,NA
"RT @kcvenugopalmp: Alleppey, the Venice of the East, is always dear to my heart. When @RahulGandhi stepped into a snake boat in the picture…",FALSE,0,NA,2022-09-19 16:48:29,FALSE,NA,"1571904071782768646",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pavnit4INC",292,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:48:28,FALSE,NA,"1571904067458461696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ompraka60348163",6691,TRUE,FALSE,NA,NA
"RT @bharatjodo: All the cheerleading we need!

#BharatJodoYatra https://t.co/P1RfEz4d8q",FALSE,0,NA,2022-09-19 16:48:28,FALSE,NA,"1571904067227758592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","01vikassingh",2563,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:48:27,FALSE,NA,"1571904063574536192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hiteshj35948359",6691,TRUE,FALSE,NA,NA
"RT @bharatjodo: #BharatJodoYatra

Fuelled by the love and energy of our people. https://t.co/S8UpqiUhFH",FALSE,0,NA,2022-09-19 16:48:27,FALSE,NA,"1571904061632397314",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ansari71977221",1370,TRUE,FALSE,NA,NA
"RT @abhaysonwani_cg: India has hope! | Bharat Jodo Yatra

All the cheerleading we need!

#BharatJodoYatra 

@SupriyaShrinate @RuchiraC 
@Na…",FALSE,0,NA,2022-09-19 16:48:26,FALSE,NA,"1571904058155503616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KibaVenisha",48,TRUE,FALSE,NA,NA
"RT @_tanveershaik: India will ride the rough sea of hatred, unemployment and price rise.
 We stay united, we stay anchored.

 #BharatJodoYa…",FALSE,0,NA,2022-09-19 16:48:26,FALSE,NA,"1571904056435822595",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anandhi_adi",148,TRUE,FALSE,NA,NA
"RT @Supraja_APMC: You are welcome to join #BharatJodoYatra with @RahulGandhi in Kerala. https://t.co/HXQ54mjMTP",FALSE,0,NA,2022-09-19 16:48:24,FALSE,NA,"1571904050303758337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rakeshr44175901",1,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:48:24,FALSE,NA,"1571904048550522881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BANESINGHMEENA5",6691,TRUE,FALSE,NA,NA
"RT @shubhshaurya1: Unprecedented support to Bharat Jodo Yatra 🔥
History will remember Rahul Gandhi for his effort to unite India

#BharatJo…",FALSE,0,NA,2022-09-19 16:48:24,FALSE,NA,"1571904047241920513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArijitmINC",120,TRUE,FALSE,NA,NA
"RT @INCIndia: India will ride the rough sea of hatred, unemployment and price rise.
We stay united, we stay anchored. 

#BharatJodoYatra ht…",FALSE,0,NA,2022-09-19 16:48:23,FALSE,NA,"1571904044750479361",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MayaBhardwaj11",885,TRUE,FALSE,NA,NA
"RT @Vignesh_TMV: Pic of the day 🤩

#BharatJodoYatra https://t.co/XzRXxR1U47",FALSE,0,NA,2022-09-19 16:48:23,FALSE,NA,"1571904043269910528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Balasoundraraj6",40,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:48:22,FALSE,NA,"1571904039369191425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ssdandge",6691,TRUE,FALSE,NA,NA
"RT @nitinagarwalINC: Shri @RahulGandhi Ji was like a pro while rowing a snake boat.

#BharatJodoYatra https://t.co/HvWiIkCubo",FALSE,0,NA,2022-09-19 16:48:21,FALSE,NA,"1571904037372723205",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sarda_shiv",92,TRUE,FALSE,NA,NA
"RT @IYC: #BharatJodoYatra 🇮🇳

Fuelled by the love and energy of our people. https://t.co/M5zLXSt1gK",FALSE,0,NA,2022-09-19 16:48:21,FALSE,NA,"1571904036437372928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ashique88443129",148,TRUE,FALSE,NA,NA
"RT @bharatjodo: Every stride we take together is a step for a brighter India! 

#BharatJodoYatra https://t.co/DsGYTsAGxK",FALSE,0,NA,2022-09-19 16:48:20,FALSE,NA,"1571904031924297728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IYC_Rosera",728,TRUE,FALSE,NA,NA
"RT @INCOdisha: Shri @Jairam_Ramesh ji &amp; Shri @digvijaya_28 ji spent time with the Social Media Team of Odisha Congress. State Chairman Shri…",FALSE,0,NA,2022-09-19 16:48:19,FALSE,NA,"1571904029940387840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joseph_khosla",46,TRUE,FALSE,NA,NA
"RT @bharatjodo: Kerala moves with the #BharatJodoYatra https://t.co/HEi8CnBFJo",FALSE,0,NA,2022-09-19 16:48:19,FALSE,NA,"1571904027289616384",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VincentTerris",1215,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:48:18,FALSE,NA,"1571904023070117888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArshulGour",6691,TRUE,FALSE,NA,NA
"RT @NSUICG: LIVE: #BharatJodoYatra resumes from Kalavoor Junction. Bharat Yatris along with Shri @RahulGandhi continue to walk tirelessly t…",FALSE,0,NA,2022-09-19 16:48:17,FALSE,NA,"1571904020842938370",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ganesh_anshu",6,TRUE,FALSE,NA,NA
"RT @RahulGandhi: Without harmony, there is no progress

Without progress, there are no jobs

Without jobs, there is no future

The #BharatJ…",FALSE,0,NA,2022-09-19 16:48:17,FALSE,NA,"1571904020243189760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rakeshr44175901",8893,TRUE,FALSE,NA,NA
"RT @dnetta: True Leader Unifies 

Brings People Together 

#BharatJodoYatra🇮🇳 https://t.co/MXueijdPTT",FALSE,0,NA,2022-09-19 16:48:16,FALSE,NA,"1571904017093238793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KamreAl71381508",150,TRUE,FALSE,NA,NA
"RT @BharatJodoINC_: People from different walks of life come together to walk on one path, the path of unity.

Here's their reason for join…",FALSE,0,NA,2022-09-19 16:48:16,FALSE,NA,"1571904016480718849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShekkiCasrod",1,TRUE,FALSE,NA,NA
"RT @SachinAhimsa: Change, Hope, Unity, Peace. A message from Megha...
#BharatJodoYatra https://t.co/ydIMRXIMnx",FALSE,0,NA,2022-09-19 16:48:15,FALSE,NA,"1571904012039098373",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Balaindrajith",633,TRUE,FALSE,NA,NA
"RT @Vignesh_TMV: The Yatra led by Rahul Gandhi resumes from Punapra village in Alapuzha.

Massive common people marching along with Rahul G…",FALSE,0,NA,2022-09-19 16:48:15,FALSE,NA,"1571904011829415938",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArijitmINC",137,TRUE,FALSE,NA,NA
"RT @bharatjodo: #BharatJodoYatra

Fuelled by the love and energy of our people. https://t.co/S8UpqiUhFH",FALSE,0,NA,2022-09-19 16:48:15,FALSE,NA,"1571904010302496768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dipakIYC",1370,TRUE,FALSE,NA,NA
"RT @_tanveershaik: So cute ❤️❤️❤️

@RahulGandhi 💫
#BharatJodoYatra https://t.co/J6ZwOoK71N",FALSE,0,NA,2022-09-19 16:48:14,FALSE,NA,"1571904008364920832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PuneetSharmaINC",101,TRUE,FALSE,NA,NA
"RT @Jairam_Ramesh: Bharat Yatris walked 22 kms today and the Yatra has covered 255 kms so far. The night halt is at Cherthala, the hometown…",FALSE,0,NA,2022-09-19 16:48:13,FALSE,NA,"1571904003419803648",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MayaBhardwaj11",441,TRUE,FALSE,NA,NA
"RT @RahulGandhi: When we all work together in perfect harmony, there is nothing we cannot accomplish. 

#BharatJodoYatra https://t.co/31fW5…",FALSE,0,NA,2022-09-19 16:48:11,FALSE,NA,"1571903992753684485",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wahidkhan_be",6691,TRUE,FALSE,NA,NA
